Moneda,Fecha,total_volumes
bitcoin,2022-11-28,16222.21
bitcoin,2022-11-29,16441.98
bitcoin,2022-11-30,17186.5
bitcoin,2022-12-01,16972.73
bitcoin,2022-12-02,17084.87
bitcoin,2022-12-03,16923.38
bitcoin,2022-12-04,17149.93
bitcoin,2022-12-05,16973.37
bitcoin,2022-12-06,17085.64
bitcoin,2022-12-07,16851.3
bitcoin,2022-12-08,17235.01
bitcoin,2022-12-09,17149.82
bitcoin,2022-12-10,17125.36
bitcoin,2022-12-11,17101.04
bitcoin,2022-12-12,17179.6
bitcoin,2022-12-13,17784.16
bitcoin,2022-12-14,17808.72
bitcoin,2022-12-15,17338.36
bitcoin,2022-12-16,16623.76
bitcoin,2022-12-17,16806.49
bitcoin,2022-12-18,16742.82
bitcoin,2022-12-19,16422.56
bitcoin,2022-12-20,16899.33
bitcoin,2022-12-21,16816.85
bitcoin,2022-12-22,16824.79
bitcoin,2022-12-23,16791.46
bitcoin,2022-12-24,16848.57
bitcoin,2022-12-25,16842.18
bitcoin,2022-12-26,16900.08
bitcoin,2022-12-27,16701.84
bitcoin,2022-12-28,16538.91
bitcoin,2022-12-29,16644.38
bitcoin,2022-12-30,16604.02
bitcoin,2022-12-31,16540.69
bitcoin,2023-01-01,16615.97
bitcoin,2023-01-02,16674.34
bitcoin,2023-01-03,16677.65
bitcoin,2023-01-04,16855.17
bitcoin,2023-01-05,16832.1
bitcoin,2023-01-06,16960.23
bitcoin,2023-01-07,16950.86
bitcoin,2023-01-08,17074.62
bitcoin,2023-01-09,17194.91
bitcoin,2023-01-10,17436.9
bitcoin,2023-01-11,17996.83
bitcoin,2023-01-12,18866.81
bitcoin,2023-01-13,19941.78
bitcoin,2023-01-14,21019.21
bitcoin,2023-01-15,20853.23
bitcoin,2023-01-16,21175.34
bitcoin,2023-01-17,21156.78
bitcoin,2023-01-18,20726.84
bitcoin,2023-01-19,21081.67
bitcoin,2023-01-20,22705.83
bitcoin,2023-01-21,22771.02
bitcoin,2023-01-22,22736.66
bitcoin,2023-01-23,22984.87
bitcoin,2023-01-24,22610.01
bitcoin,2023-01-25,23180.42
bitcoin,2023-01-26,23024.75
bitcoin,2023-01-27,23082.86
bitcoin,2023-01-28,23022.23
bitcoin,2023-01-29,23797.46
bitcoin,2023-01-30,22840.39
bitcoin,2023-01-31,23137.32
bitcoin,2023-02-01,23725.16
bitcoin,2023-02-02,23539.68
bitcoin,2023-02-03,23451.58
bitcoin,2023-02-04,23340.35
bitcoin,2023-02-05,22946.29
bitcoin,2023-02-06,22786.48
bitcoin,2023-02-07,23294.91
bitcoin,2023-02-08,22947.51
bitcoin,2023-02-09,21820.89
bitcoin,2023-02-10,21630.13
bitcoin,2023-02-11,21889.43
bitcoin,2023-02-12,21779.87
bitcoin,2023-02-13,21807.83
bitcoin,2023-02-14,22220.07
bitcoin,2023-02-15,24307.88
bitcoin,2023-02-16,23756.91
bitcoin,2023-02-17,24628.82
bitcoin,2023-02-18,24642.79
bitcoin,2023-02-19,24284.48
bitcoin,2023-02-20,24786.67
bitcoin,2023-02-21,24417.39
bitcoin,2023-02-22,24146.1
bitcoin,2023-02-23,23951.11
bitcoin,2023-02-24,23172.29
bitcoin,2023-02-25,23157.04
bitcoin,2023-02-26,23541.12
bitcoin,2023-02-27,23518.12
bitcoin,2023-02-28,23155.54
bitcoin,2023-03-01,23634.33
bitcoin,2023-03-02,23464.34
bitcoin,2023-03-03,22367.43
bitcoin,2023-03-04,22348.33
bitcoin,2023-03-05,22421.89
bitcoin,2023-03-06,22415.11
bitcoin,2023-03-07,22217.21
bitcoin,2023-03-08,21712.65
bitcoin,2023-03-09,20376.32
bitcoin,2023-03-10,20195.23
bitcoin,2023-03-11,20521.56
bitcoin,2023-03-12,22095.71
bitcoin,2023-03-13,24178.96
bitcoin,2023-03-14,24758.77
bitcoin,2023-03-15,24470.88
bitcoin,2023-03-16,25161.27
bitcoin,2023-03-17,27466.68
bitcoin,2023-03-18,27107.79
bitcoin,2023-03-19,28186.84
bitcoin,2023-03-20,27929.17
bitcoin,2023-03-21,28264.24
bitcoin,2023-03-22,27449.25
bitcoin,2023-03-23,28459.74
bitcoin,2023-03-24,27595.49
bitcoin,2023-03-25,27670.2
bitcoin,2023-03-26,28048.47
bitcoin,2023-03-27,27182.3
bitcoin,2023-03-28,27291.35
bitcoin,2023-03-29,28395.0
bitcoin,2023-03-30,28041.12
bitcoin,2023-03-31,28516.78
bitcoin,2023-04-01,28498.94
bitcoin,2023-04-02,28236.51
bitcoin,2023-04-03,27815.43
bitcoin,2023-04-04,28175.33
bitcoin,2023-04-05,28197.2
bitcoin,2023-04-06,28042.98
bitcoin,2023-04-07,27934.44
bitcoin,2023-04-08,27968.13
bitcoin,2023-04-09,28351.24
bitcoin,2023-04-10,29657.97
bitcoin,2023-04-11,30260.94
bitcoin,2023-04-12,29904.14
bitcoin,2023-04-13,30405.03
bitcoin,2023-04-14,30468.41
bitcoin,2023-04-15,30312.16
bitcoin,2023-04-16,30304.81
bitcoin,2023-04-17,29467.46
bitcoin,2023-04-18,30365.9
bitcoin,2023-04-19,28833.22
bitcoin,2023-04-20,28255.58
bitcoin,2023-04-21,27300.16
bitcoin,2023-04-22,27861.64
bitcoin,2023-04-23,27606.58
bitcoin,2023-04-24,27511.64
bitcoin,2023-04-25,28351.22
bitcoin,2023-04-26,28352.19
bitcoin,2023-04-27,29483.52
bitcoin,2023-04-28,29339.99
bitcoin,2023-04-29,29217.94
bitcoin,2023-04-30,29362.06
bitcoin,2023-05-01,28125.5
bitcoin,2023-05-02,28654.39
bitcoin,2023-05-03,28988.32
bitcoin,2023-05-04,28846.46
bitcoin,2023-05-05,29520.32
bitcoin,2023-05-06,28887.74
bitcoin,2023-05-07,28611.44
bitcoin,2023-05-08,27696.76
bitcoin,2023-05-09,27607.39
bitcoin,2023-05-10,27639.73
bitcoin,2023-05-11,27024.77
bitcoin,2023-05-12,26787.69
bitcoin,2023-05-13,26798.13
bitcoin,2023-05-14,26911.81
bitcoin,2023-05-15,27227.79
bitcoin,2023-05-16,27022.71
bitcoin,2023-05-17,27389.97
bitcoin,2023-05-18,26842.95
bitcoin,2023-05-19,26884.37
bitcoin,2023-05-20,27093.79
bitcoin,2023-05-21,26773.83
bitcoin,2023-05-22,26869.69
bitcoin,2023-05-23,27222.94
bitcoin,2023-05-24,26338.95
bitcoin,2023-05-25,26475.61
bitcoin,2023-05-26,26717.99
bitcoin,2023-05-27,26848.24
bitcoin,2023-05-28,28110.31
bitcoin,2023-05-29,27759.75
bitcoin,2023-05-30,27713.91
bitcoin,2023-05-31,27245.47
bitcoin,2023-06-01,26824.1
bitcoin,2023-06-02,27247.74
bitcoin,2023-06-03,27066.37
bitcoin,2023-06-04,27315.45
bitcoin,2023-06-05,25792.62
bitcoin,2023-06-06,27216.62
bitcoin,2023-06-07,26346.24
bitcoin,2023-06-08,26507.91
bitcoin,2023-06-09,26469.58
bitcoin,2023-06-10,25858.12
bitcoin,2023-06-11,25916.58
bitcoin,2023-06-12,25910.36
bitcoin,2023-06-13,25872.21
bitcoin,2023-06-14,25107.75
bitcoin,2023-06-15,25564.6
bitcoin,2023-06-16,26327.33
bitcoin,2023-06-17,26501.04
bitcoin,2023-06-18,26333.09
bitcoin,2023-06-19,26779.39
bitcoin,2023-06-20,28330.89
bitcoin,2023-06-21,30101.76
bitcoin,2023-06-22,29935.63
bitcoin,2023-06-23,30629.24
bitcoin,2023-06-24,30537.82
bitcoin,2023-06-25,30454.76
bitcoin,2023-06-26,30285.51
bitcoin,2023-06-27,30693.55
bitcoin,2023-06-28,30083.48
bitcoin,2023-06-29,30466.61
bitcoin,2023-06-30,30480.78
bitcoin,2023-07-01,30583.62
bitcoin,2023-07-02,30571.89
bitcoin,2023-07-03,31134.71
bitcoin,2023-07-04,30775.62
bitcoin,2023-07-05,30484.79
bitcoin,2023-07-06,29990.06
bitcoin,2023-07-07,30315.27
bitcoin,2023-07-08,30264.2
bitcoin,2023-07-09,30169.87
bitcoin,2023-07-10,30394.28
bitcoin,2023-07-11,30620.81
bitcoin,2023-07-12,30407.42
bitcoin,2023-07-13,31446.01
bitcoin,2023-07-14,30311.83
bitcoin,2023-07-15,30297.97
bitcoin,2023-07-16,30237.33
bitcoin,2023-07-17,30147.86
bitcoin,2023-07-18,29848.03
bitcoin,2023-07-19,29919.87
bitcoin,2023-07-20,29787.04
bitcoin,2023-07-21,29914.68
bitcoin,2023-07-22,29710.16
bitcoin,2023-07-23,30057.96
bitcoin,2023-07-24,29184.9
bitcoin,2023-07-25,29222.97
bitcoin,2023-07-26,29363.67
bitcoin,2023-07-27,29200.24
bitcoin,2023-07-28,29314.1
bitcoin,2023-07-29,29356.75
bitcoin,2023-07-30,29277.76
bitcoin,2023-07-31,29233.14
bitcoin,2023-08-01,29537.11
bitcoin,2023-08-02,29146.64
bitcoin,2023-08-03,29176.15
bitcoin,2023-08-04,29087.94
bitcoin,2023-08-05,29046.8
bitcoin,2023-08-06,29044.2
bitcoin,2023-08-07,29178.15
bitcoin,2023-08-08,29779.56
bitcoin,2023-08-09,29585.49
bitcoin,2023-08-10,29423.82
bitcoin,2023-08-11,29396.85
bitcoin,2023-08-12,29412.14
bitcoin,2023-08-13,29284.97
bitcoin,2023-08-14,29400.59
bitcoin,2023-08-15,29170.49
bitcoin,2023-08-16,28754.2
bitcoin,2023-08-17,26501.59
bitcoin,2023-08-18,26042.84
bitcoin,2023-08-19,26104.78
bitcoin,2023-08-20,26160.7
bitcoin,2023-08-21,26034.58
