Moneda,Fecha,prices
ethereum,2020-07-24,279.43
ethereum,2020-07-25,305.04
ethereum,2020-07-26,310.52
ethereum,2020-07-27,320.48
ethereum,2020-07-28,316.41
ethereum,2020-07-29,317.54
ethereum,2020-07-30,334.74
ethereum,2020-07-31,346.0
ethereum,2020-08-01,387.94
ethereum,2020-08-02,370.73
ethereum,2020-08-03,386.25
ethereum,2020-08-04,389.38
ethereum,2020-08-05,400.18
ethereum,2020-08-06,394.54
ethereum,2020-08-07,379.14
ethereum,2020-08-08,391.48
ethereum,2020-08-09,389.62
ethereum,2020-08-10,395.21
ethereum,2020-08-11,379.17
ethereum,2020-08-12,387.5
ethereum,2020-08-13,427.49
ethereum,2020-08-14,438.76
ethereum,2020-08-15,432.65
ethereum,2020-08-16,433.43
ethereum,2020-08-17,430.03
ethereum,2020-08-18,422.11
ethereum,2020-08-19,406.57
ethereum,2020-08-20,416.47
ethereum,2020-08-21,386.82
ethereum,2020-08-22,395.89
ethereum,2020-08-23,390.79
ethereum,2020-08-24,408.27
ethereum,2020-08-25,383.66
ethereum,2020-08-26,385.75
ethereum,2020-08-27,381.84
ethereum,2020-08-28,395.14
ethereum,2020-08-29,399.37
ethereum,2020-08-30,428.3
ethereum,2020-08-31,435.69
ethereum,2020-09-01,475.68
ethereum,2020-09-02,439.35
ethereum,2020-09-03,383.69
ethereum,2020-09-04,387.9
ethereum,2020-09-05,334.47
ethereum,2020-09-06,352.99
ethereum,2020-09-07,351.88
ethereum,2020-09-08,337.85
ethereum,2020-09-09,351.23
ethereum,2020-09-10,367.64
ethereum,2020-09-11,373.91
ethereum,2020-09-12,387.72
ethereum,2020-09-13,365.7
ethereum,2020-09-14,376.39
ethereum,2020-09-15,364.69
ethereum,2020-09-16,365.13
ethereum,2020-09-17,388.8
ethereum,2020-09-18,383.17
ethereum,2020-09-19,385.47
ethereum,2020-09-20,370.97
ethereum,2020-09-21,341.28
ethereum,2020-09-22,343.92
ethereum,2020-09-23,321.08
ethereum,2020-09-24,348.82
ethereum,2020-09-25,351.33
ethereum,2020-09-26,354.26
ethereum,2020-09-27,357.07
ethereum,2020-09-28,354.43
ethereum,2020-09-29,359.43
ethereum,2020-09-30,359.6
ethereum,2020-10-01,353.2
ethereum,2020-10-02,345.91
ethereum,2020-10-03,345.99
ethereum,2020-10-04,352.46
ethereum,2020-10-05,353.6
ethereum,2020-10-06,340.62
ethereum,2020-10-07,341.44
ethereum,2020-10-08,350.06
ethereum,2020-10-09,365.34
ethereum,2020-10-10,370.47
ethereum,2020-10-11,374.5
ethereum,2020-10-12,387.26
ethereum,2020-10-13,381.17
ethereum,2020-10-14,379.21
ethereum,2020-10-15,377.16
ethereum,2020-10-16,365.99
ethereum,2020-10-17,368.65
ethereum,2020-10-18,378.05
ethereum,2020-10-19,379.64
ethereum,2020-10-20,368.23
ethereum,2020-10-21,391.17
ethereum,2020-10-22,413.2
ethereum,2020-10-23,408.89
ethereum,2020-10-24,411.96
ethereum,2020-10-25,406.16
ethereum,2020-10-26,393.38
ethereum,2020-10-27,403.53
ethereum,2020-10-28,388.88
ethereum,2020-10-29,386.45
ethereum,2020-10-30,382.9
ethereum,2020-10-31,385.84
ethereum,2020-11-01,394.94
ethereum,2020-11-02,383.85
ethereum,2020-11-03,387.62
ethereum,2020-11-04,401.73
ethereum,2020-11-05,415.93
ethereum,2020-11-06,454.65
ethereum,2020-11-07,435.42
ethereum,2020-11-08,455.36
ethereum,2020-11-09,445.05
ethereum,2020-11-10,449.82
ethereum,2020-11-11,463.18
ethereum,2020-11-12,462.21
ethereum,2020-11-13,475.97
ethereum,2020-11-14,462.72
ethereum,2020-11-15,449.21
ethereum,2020-11-16,461.37
ethereum,2020-11-17,482.2
ethereum,2020-11-18,479.44
ethereum,2020-11-19,471.32
ethereum,2020-11-20,508.79
ethereum,2020-11-21,548.84
ethereum,2020-11-22,560.51
ethereum,2020-11-23,608.27
ethereum,2020-11-24,602.67
ethereum,2020-11-25,568.28
ethereum,2020-11-26,518.47
ethereum,2020-11-27,517.55
ethereum,2020-11-28,537.39
ethereum,2020-11-29,574.75
ethereum,2020-11-30,612.26
ethereum,2020-12-01,589.58
ethereum,2020-12-02,598.76
ethereum,2020-12-03,616.51
ethereum,2020-12-04,571.19
ethereum,2020-12-05,595.92
ethereum,2020-12-06,601.97
ethereum,2020-12-07,592.39
ethereum,2020-12-08,554.33
ethereum,2020-12-09,573.9
ethereum,2020-12-10,560.45
ethereum,2020-12-11,545.98
ethereum,2020-12-12,568.36
ethereum,2020-12-13,590.32
ethereum,2020-12-14,585.54
ethereum,2020-12-15,589.07
ethereum,2020-12-16,635.96
ethereum,2020-12-17,644.07
ethereum,2020-12-18,654.42
ethereum,2020-12-19,659.32
ethereum,2020-12-20,639.52
ethereum,2020-12-21,610.43
ethereum,2020-12-22,634.98
ethereum,2020-12-23,587.96
ethereum,2020-12-24,612.88
ethereum,2020-12-25,626.46
ethereum,2020-12-26,636.74
ethereum,2020-12-27,689.66
ethereum,2020-12-28,732.96
ethereum,2020-12-29,735.59
ethereum,2020-12-30,752.86
ethereum,2020-12-31,738.62
ethereum,2021-01-01,730.15
ethereum,2021-01-02,777.7
ethereum,2021-01-03,967.0
ethereum,2021-01-04,1025.65
ethereum,2021-01-05,1103.36
ethereum,2021-01-06,1208.58
ethereum,2021-01-07,1229.47
ethereum,2021-01-08,1223.73
ethereum,2021-01-09,1282.98
ethereum,2021-01-10,1267.73
ethereum,2021-01-11,1092.91
ethereum,2021-01-12,1045.41
ethereum,2021-01-13,1132.02
ethereum,2021-01-14,1216.91
ethereum,2021-01-15,1171.86
ethereum,2021-01-16,1234.63
ethereum,2021-01-17,1229.38
ethereum,2021-01-18,1255.98
ethereum,2021-01-19,1383.48
ethereum,2021-01-20,1385.85
ethereum,2021-01-21,1122.91
ethereum,2021-01-22,1236.68
ethereum,2021-01-23,1231.18
ethereum,2021-01-24,1392.54
ethereum,2021-01-25,1323.43
ethereum,2021-01-26,1355.23
ethereum,2021-01-27,1253.14
ethereum,2021-01-28,1328.77
ethereum,2021-01-29,1380.28
ethereum,2021-01-30,1372.43
ethereum,2021-01-31,1317.05
ethereum,2021-02-01,1368.66
ethereum,2021-02-02,1514.23
ethereum,2021-02-03,1661.0
ethereum,2021-02-04,1587.8
ethereum,2021-02-05,1724.86
ethereum,2021-02-06,1683.94
ethereum,2021-02-07,1608.64
ethereum,2021-02-08,1751.0
ethereum,2021-02-09,1769.05
ethereum,2021-02-10,1739.16
ethereum,2021-02-11,1782.51
ethereum,2021-02-12,1841.2
ethereum,2021-02-13,1810.84
ethereum,2021-02-14,1804.98
ethereum,2021-02-15,1775.76
ethereum,2021-02-16,1782.58
ethereum,2021-02-17,1845.57
ethereum,2021-02-18,1938.57
ethereum,2021-02-19,1969.98
ethereum,2021-02-20,1929.37
ethereum,2021-02-21,1941.43
ethereum,2021-02-22,1788.62
ethereum,2021-02-23,1563.92
ethereum,2021-02-24,1628.39
ethereum,2021-02-25,1468.86
ethereum,2021-02-26,1450.99
ethereum,2021-02-27,1480.13
ethereum,2021-02-28,1416.66
ethereum,2021-03-01,1570.4
ethereum,2021-03-02,1497.09
ethereum,2021-03-03,1579.43
ethereum,2021-03-04,1546.5
ethereum,2021-03-05,1539.05
ethereum,2021-03-06,1661.93
ethereum,2021-03-07,1727.46
ethereum,2021-03-08,1837.53
ethereum,2021-03-09,1869.33
ethereum,2021-03-10,1802.31
ethereum,2021-03-11,1826.06
ethereum,2021-03-12,1770.94
ethereum,2021-03-13,1927.72
ethereum,2021-03-14,1866.07
ethereum,2021-03-15,1791.05
ethereum,2021-03-16,1808.55
ethereum,2021-03-17,1828.75
ethereum,2021-03-18,1780.16
ethereum,2021-03-19,1817.13
ethereum,2021-03-20,1817.86
ethereum,2021-03-21,1790.38
ethereum,2021-03-22,1686.89
ethereum,2021-03-23,1673.86
ethereum,2021-03-24,1581.63
ethereum,2021-03-25,1587.3
ethereum,2021-03-26,1700.37
ethereum,2021-03-27,1713.84
ethereum,2021-03-28,1689.04
ethereum,2021-03-29,1817.63
ethereum,2021-03-30,1840.29
ethereum,2021-03-31,1915.83
ethereum,2021-04-01,1970.47
ethereum,2021-04-02,2134.1
ethereum,2021-04-03,2016.67
ethereum,2021-04-04,2077.76
ethereum,2021-04-05,2097.8
ethereum,2021-04-06,2115.06
ethereum,2021-04-07,1989.15
ethereum,2021-04-08,2081.35
ethereum,2021-04-09,2069.67
ethereum,2021-04-10,2142.8
ethereum,2021-04-11,2150.27
ethereum,2021-04-12,2142.48
ethereum,2021-04-13,2304.34
ethereum,2021-04-14,2429.66
ethereum,2021-04-15,2514.17
ethereum,2021-04-16,2424.55
ethereum,2021-04-17,2345.27
ethereum,2021-04-18,2245.76
ethereum,2021-04-19,2168.03
ethereum,2021-04-20,2324.28
ethereum,2021-04-21,2373.5
ethereum,2021-04-22,2426.07
ethereum,2021-04-23,2364.23
ethereum,2021-04-24,2212.84
ethereum,2021-04-25,2307.36
ethereum,2021-04-26,2532.39
ethereum,2021-04-27,2647.16
ethereum,2021-04-28,2748.78
ethereum,2021-04-29,2757.5
ethereum,2021-04-30,2776.7
ethereum,2021-05-01,2944.92
ethereum,2021-05-02,2953.3
ethereum,2021-05-03,3439.86
ethereum,2021-05-04,3245.66
ethereum,2021-05-05,3524.56
ethereum,2021-05-06,3495.08
ethereum,2021-05-07,3493.53
ethereum,2021-05-08,3912.74
ethereum,2021-05-09,3932.75
ethereum,2021-05-10,3979.61
ethereum,2021-05-11,4182.79
ethereum,2021-05-12,3906.11
ethereum,2021-05-13,3750.34
ethereum,2021-05-14,4088.73
ethereum,2021-05-15,3659.92
ethereum,2021-05-16,3602.0
ethereum,2021-05-17,3288.23
ethereum,2021-05-18,3399.05
ethereum,2021-05-19,2505.01
ethereum,2021-05-20,2778.28
ethereum,2021-05-21,2419.1
ethereum,2021-05-22,2306.37
ethereum,2021-05-23,2120.04
ethereum,2021-05-24,2640.16
ethereum,2021-05-25,2695.48
ethereum,2021-05-26,2882.48
ethereum,2021-05-27,2742.99
ethereum,2021-05-28,2433.33
ethereum,2021-05-29,2294.63
ethereum,2021-05-30,2395.85
ethereum,2021-05-31,2708.43
ethereum,2021-06-01,2632.66
ethereum,2021-06-02,2717.15
ethereum,2021-06-03,2858.28
ethereum,2021-06-04,2694.5
ethereum,2021-06-05,2624.77
ethereum,2021-06-06,2711.55
ethereum,2021-06-07,2580.54
ethereum,2021-06-08,2528.02
ethereum,2021-06-09,2620.63
ethereum,2021-06-10,2486.6
ethereum,2021-06-11,2356.63
ethereum,2021-06-12,2379.99
ethereum,2021-06-13,2517.77
ethereum,2021-06-14,2587.38
ethereum,2021-06-15,2561.19
ethereum,2021-06-16,2365.87
ethereum,2021-06-17,2380.74
ethereum,2021-06-18,2231.55
ethereum,2021-06-19,2176.31
ethereum,2021-06-20,2251.56
ethereum,2021-06-21,1900.12
ethereum,2021-06-22,1875.36
ethereum,2021-06-23,1971.11
ethereum,2021-06-24,1990.08
ethereum,2021-06-25,1833.46
ethereum,2021-06-26,1817.05
ethereum,2021-06-27,1973.93
ethereum,2021-06-28,2087.52
ethereum,2021-06-29,2169.4
ethereum,2021-06-30,2279.35
ethereum,2021-07-01,2121.66
ethereum,2021-07-02,2157.88
ethereum,2021-07-03,2228.53
ethereum,2021-07-04,2329.0
ethereum,2021-07-05,2217.3
ethereum,2021-07-06,2320.65
ethereum,2021-07-07,2317.24
ethereum,2021-07-08,2126.44
ethereum,2021-07-09,2156.58
ethereum,2021-07-10,2123.06
ethereum,2021-07-11,2144.01
ethereum,2021-07-12,2042.5
ethereum,2021-07-13,1944.4
ethereum,2021-07-14,1997.66
ethereum,2021-07-15,1910.73
ethereum,2021-07-16,1874.2
ethereum,2021-07-17,1899.84
ethereum,2021-07-18,1905.72
ethereum,2021-07-19,1824.93
ethereum,2021-07-20,1794.97
ethereum,2021-07-21,2003.72
ethereum,2021-07-22,2027.53
ethereum,2021-07-23,2117.15
ethereum,2021-07-24,2183.63
ethereum,2021-07-25,2209.5
ethereum,2021-07-26,2230.21
ethereum,2021-07-27,2292.58
ethereum,2021-07-28,2299.69
ethereum,2021-07-29,2383.44
ethereum,2021-07-30,2462.4
ethereum,2021-07-31,2541.67
ethereum,2021-08-01,2555.41
ethereum,2021-08-02,2611.67
ethereum,2021-08-03,2521.27
ethereum,2021-08-04,2724.53
ethereum,2021-08-05,2821.65
ethereum,2021-08-06,2888.73
ethereum,2021-08-07,3151.22
ethereum,2021-08-08,3012.31
ethereum,2021-08-09,3163.06
ethereum,2021-08-10,3147.84
ethereum,2021-08-11,3166.65
ethereum,2021-08-12,3048.41
ethereum,2021-08-13,3323.2
ethereum,2021-08-14,3268.55
ethereum,2021-08-15,3309.75
ethereum,2021-08-16,3153.58
ethereum,2021-08-17,3007.14
ethereum,2021-08-18,3037.23
ethereum,2021-08-19,3144.82
ethereum,2021-08-20,3276.97
ethereum,2021-08-21,3224.0
ethereum,2021-08-22,3243.49
ethereum,2021-08-23,3320.41
ethereum,2021-08-24,3177.66
ethereum,2021-08-25,3231.44
ethereum,2021-08-26,3122.97
ethereum,2021-08-27,3267.54
ethereum,2021-08-28,3245.43
ethereum,2021-08-29,3233.38
ethereum,2021-08-30,3232.73
ethereum,2021-08-31,3440.56
ethereum,2021-09-01,3790.61
ethereum,2021-09-02,3793.3
ethereum,2021-09-03,3936.16
ethereum,2021-09-04,3894.94
ethereum,2021-09-05,3950.27
ethereum,2021-09-06,3943.26
ethereum,2021-09-07,3440.34
ethereum,2021-09-08,3496.86
ethereum,2021-09-09,3435.98
ethereum,2021-09-10,3209.92
ethereum,2021-09-11,3268.1
ethereum,2021-09-12,3417.84
ethereum,2021-09-13,3301.19
ethereum,2021-09-14,3425.25
ethereum,2021-09-15,3595.96
ethereum,2021-09-16,3573.31
ethereum,2021-09-17,3412.18
ethereum,2021-09-18,3427.58
ethereum,2021-09-19,3335.88
ethereum,2021-09-20,2977.32
ethereum,2021-09-21,2744.11
ethereum,2021-09-22,3074.12
ethereum,2021-09-23,3159.27
ethereum,2021-09-24,2930.74
ethereum,2021-09-25,2946.97
ethereum,2021-09-26,3063.32
ethereum,2021-09-27,2939.74
ethereum,2021-09-28,2798.98
ethereum,2021-09-29,2855.61
ethereum,2021-09-30,3013.49
ethereum,2021-10-01,3305.11
ethereum,2021-10-02,3393.92
ethereum,2021-10-03,3426.39
ethereum,2021-10-04,3390.31
ethereum,2021-10-05,3520.34
ethereum,2021-10-06,3592.18
ethereum,2021-10-07,3594.92
ethereum,2021-10-08,3558.55
ethereum,2021-10-09,3588.08
ethereum,2021-10-10,3431.02
ethereum,2021-10-11,3537.84
ethereum,2021-10-12,3498.11
ethereum,2021-10-13,3605.65
ethereum,2021-10-14,3794.52
ethereum,2021-10-15,3885.64
ethereum,2021-10-16,3854.5
ethereum,2021-10-17,3854.22
ethereum,2021-10-18,3752.62
ethereum,2021-10-19,3884.59
ethereum,2021-10-20,4170.11
ethereum,2021-10-21,4074.86
ethereum,2021-10-22,3990.71
ethereum,2021-10-23,4179.44
ethereum,2021-10-24,4094.94
ethereum,2021-10-25,4230.21
ethereum,2021-10-26,4152.57
ethereum,2021-10-27,3944.09
ethereum,2021-10-28,4288.1
ethereum,2021-10-29,4422.94
ethereum,2021-10-30,4324.61
ethereum,2021-10-31,4292.04
ethereum,2021-11-01,4330.55
ethereum,2021-11-02,4596.59
ethereum,2021-11-03,4607.7
ethereum,2021-11-04,4550.01
ethereum,2021-11-05,4494.8
ethereum,2021-11-06,4527.1
ethereum,2021-11-07,4626.63
ethereum,2021-11-08,4815.0
ethereum,2021-11-09,4742.08
ethereum,2021-11-10,4641.53
ethereum,2021-11-11,4732.92
ethereum,2021-11-12,4685.11
ethereum,2021-11-13,4666.5
ethereum,2021-11-14,4652.95
ethereum,2021-11-15,4583.21
ethereum,2021-11-16,4243.35
ethereum,2021-11-17,4302.8
ethereum,2021-11-18,3993.85
ethereum,2021-11-19,4317.6
ethereum,2021-11-20,4436.19
ethereum,2021-11-21,4319.36
ethereum,2021-11-22,4101.06
ethereum,2021-11-23,4355.42
ethereum,2021-11-24,4269.44
ethereum,2021-11-25,4515.84
ethereum,2021-11-26,4048.31
ethereum,2021-11-27,4084.09
ethereum,2021-11-28,4290.09
ethereum,2021-11-29,4444.53
ethereum,2021-11-30,4637.12
ethereum,2021-12-01,4589.61
ethereum,2021-12-02,4519.44
ethereum,2021-12-03,4240.16
ethereum,2021-12-04,4101.66
ethereum,2021-12-05,4198.57
ethereum,2021-12-06,4347.62
ethereum,2021-12-07,4310.57
ethereum,2021-12-08,4431.54
ethereum,2021-12-09,4153.33
ethereum,2021-12-10,3918.2
ethereum,2021-12-11,4079.81
ethereum,2021-12-12,4135.84
ethereum,2021-12-13,3782.9
ethereum,2021-12-14,3858.16
ethereum,2021-12-15,4015.72
ethereum,2021-12-16,3971.56
ethereum,2021-12-17,3886.75
ethereum,2021-12-18,3966.43
ethereum,2021-12-19,3928.84
ethereum,2021-12-20,3950.48
ethereum,2021-12-21,4036.55
ethereum,2021-12-22,3992.59
ethereum,2021-12-23,4113.53
ethereum,2021-12-24,4055.12
ethereum,2021-12-25,4110.57
ethereum,2021-12-26,4075.03
ethereum,2021-12-27,4045.05
ethereum,2021-12-28,3807.36
ethereum,2021-12-29,3644.41
ethereum,2021-12-30,3714.95
ethereum,2021-12-31,3686.4
ethereum,2022-01-01,3780.32
ethereum,2022-01-02,3835.4
ethereum,2022-01-03,3769.4
ethereum,2022-01-04,3794.91
ethereum,2022-01-05,3556.91
ethereum,2022-01-06,3416.83
ethereum,2022-01-07,3201.79
ethereum,2022-01-08,3101.04
ethereum,2022-01-09,3156.97
ethereum,2022-01-10,3086.73
ethereum,2022-01-11,3246.41
ethereum,2022-01-12,3378.04
ethereum,2022-01-13,3256.76
ethereum,2022-01-14,3311.99
ethereum,2022-01-15,3331.25
ethereum,2022-01-16,3356.3
ethereum,2022-01-17,3216.59
ethereum,2022-01-18,3166.45
ethereum,2022-01-19,3097.02
ethereum,2022-01-20,3015.59
ethereum,2022-01-21,2564.34
ethereum,2022-01-22,2407.38
ethereum,2022-01-23,2537.84
ethereum,2022-01-24,2447.83
ethereum,2022-01-25,2465.22
ethereum,2022-01-26,2470.43
ethereum,2022-01-27,2411.86
ethereum,2022-01-28,2551.11
ethereum,2022-01-29,2603.6
ethereum,2022-01-30,2610.18
ethereum,2022-01-31,2689.22
ethereum,2022-02-01,2797.43
ethereum,2022-02-02,2690.32
ethereum,2022-02-03,2667.26
ethereum,2022-02-04,2993.1
ethereum,2022-02-05,3018.67
ethereum,2022-02-06,3062.81
ethereum,2022-02-07,3149.95
ethereum,2022-02-08,3127.44
ethereum,2022-02-09,3240.92
ethereum,2022-02-10,3081.91
ethereum,2022-02-11,2930.56
ethereum,2022-02-12,2918.09
ethereum,2022-02-13,2889.24
ethereum,2022-02-14,2935.65
ethereum,2022-02-15,3179.3
ethereum,2022-02-16,3128.64
ethereum,2022-02-17,2881.61
ethereum,2022-02-18,2792.3
ethereum,2022-02-19,2768.97
ethereum,2022-02-20,2632.49
ethereum,2022-02-21,2574.51
ethereum,2022-02-22,2644.15
ethereum,2022-02-23,2594.7
ethereum,2022-02-24,2599.93
ethereum,2022-02-25,2771.89
ethereum,2022-02-26,2785.34
ethereum,2022-02-27,2629.48
ethereum,2022-02-28,2919.29
ethereum,2022-03-01,2977.28
ethereum,2022-03-02,2953.32
ethereum,2022-03-03,2836.91
ethereum,2022-03-04,2619.36
ethereum,2022-03-05,2668.71
ethereum,2022-03-06,2558.36
ethereum,2022-03-07,2498.66
ethereum,2022-03-08,2576.63
ethereum,2022-03-09,2731.04
ethereum,2022-03-10,2611.46
ethereum,2022-03-11,2562.83
ethereum,2022-03-12,2579.46
ethereum,2022-03-13,2518.49
ethereum,2022-03-14,2591.54
ethereum,2022-03-15,2620.36
ethereum,2022-03-16,2771.76
ethereum,2022-03-17,2817.4
ethereum,2022-03-18,2945.75
ethereum,2022-03-19,2947.23
ethereum,2022-03-20,2860.64
ethereum,2022-03-21,2896.59
ethereum,2022-03-22,2969.78
ethereum,2022-03-23,3028.84
ethereum,2022-03-24,3106.66
ethereum,2022-03-25,3106.07
ethereum,2022-03-26,3140.88
ethereum,2022-03-27,3285.17
ethereum,2022-03-28,3328.93
ethereum,2022-03-29,3401.18
ethereum,2022-03-30,3383.79
ethereum,2022-03-31,3283.3
ethereum,2022-04-01,3451.2
ethereum,2022-04-02,3440.34
ethereum,2022-04-03,3521.58
ethereum,2022-04-04,3520.97
ethereum,2022-04-05,3422.97
ethereum,2022-04-06,3171.37
ethereum,2022-04-07,3232.83
ethereum,2022-04-08,3192.03
ethereum,2022-04-09,3265.94
ethereum,2022-04-10,3219.16
ethereum,2022-04-11,2992.7
ethereum,2022-04-12,3038.21
ethereum,2022-04-13,3121.4
ethereum,2022-04-14,3023.42
ethereum,2022-04-15,3045.43
ethereum,2022-04-16,3066.36
ethereum,2022-04-17,2995.72
ethereum,2022-04-18,3061.89
ethereum,2022-04-19,3104.69
ethereum,2022-04-20,3079.68
ethereum,2022-04-21,2987.49
ethereum,2022-04-22,2967.09
ethereum,2022-04-23,2940.69
ethereum,2022-04-24,2922.9
ethereum,2022-04-25,3008.34
ethereum,2022-04-26,2806.75
ethereum,2022-04-27,2889.59
ethereum,2022-04-28,2932.46
ethereum,2022-04-29,2817.49
ethereum,2022-04-30,2738.17
ethereum,2022-05-01,2832.51
ethereum,2022-05-02,2861.37
ethereum,2022-05-03,2786.05
ethereum,2022-05-04,2942.05
ethereum,2022-05-05,2753.94
ethereum,2022-05-06,2699.71
ethereum,2022-05-07,2641.23
ethereum,2022-05-08,2517.83
ethereum,2022-05-09,2249.89
ethereum,2022-05-10,2344.8
ethereum,2022-05-11,2080.91
ethereum,2022-05-12,1966.7
ethereum,2022-05-13,2010.21
ethereum,2022-05-14,2064.23
ethereum,2022-05-15,2147.05
ethereum,2022-05-16,2025.89
ethereum,2022-05-17,2095.18
ethereum,2022-05-18,1915.18
ethereum,2022-05-19,2023.85
ethereum,2022-05-20,1963.99
ethereum,2022-05-21,1978.15
ethereum,2022-05-22,2046.65
ethereum,2022-05-23,1974.58
ethereum,2022-05-24,1979.77
ethereum,2022-05-25,1944.84
ethereum,2022-05-26,1807.97
ethereum,2022-05-27,1724.88
ethereum,2022-05-28,1798.69
ethereum,2022-05-29,1814.98
ethereum,2022-05-30,1995.94
ethereum,2022-05-31,1944.08
ethereum,2022-06-01,1828.89
ethereum,2022-06-02,1833.09
ethereum,2022-06-03,1776.98
ethereum,2022-06-04,1804.26
ethereum,2022-06-05,1805.33
ethereum,2022-06-06,1860.18
ethereum,2022-06-07,1818.39
ethereum,2022-06-08,1794.54
ethereum,2022-06-09,1788.42
ethereum,2022-06-10,1663.84
ethereum,2022-06-11,1530.04
ethereum,2022-06-12,1454.69
ethereum,2022-06-13,1205.6
ethereum,2022-06-14,1214.87
ethereum,2022-06-15,1230.36
ethereum,2022-06-16,1068.6
ethereum,2022-06-17,1087.81
ethereum,2022-06-18,995.25
ethereum,2022-06-19,1125.75
ethereum,2022-06-20,1132.05
ethereum,2022-06-21,1124.56
ethereum,2022-06-22,1051.07
ethereum,2022-06-23,1144.48
ethereum,2022-06-24,1229.3
ethereum,2022-06-25,1244.29
ethereum,2022-06-26,1201.24
ethereum,2022-06-27,1194.22
ethereum,2022-06-28,1143.53
ethereum,2022-06-29,1098.91
ethereum,2022-06-30,1057.63
ethereum,2022-07-01,1068.82
ethereum,2022-07-02,1068.54
ethereum,2022-07-03,1074.61
ethereum,2022-07-04,1153.35
ethereum,2022-07-05,1134.02
ethereum,2022-07-06,1188.73
ethereum,2022-07-07,1240.38
ethereum,2022-07-08,1233.51
ethereum,2022-07-09,1216.85
ethereum,2022-07-10,1169.01
ethereum,2022-07-11,1097.45
ethereum,2022-07-12,1040.8
ethereum,2022-07-13,1112.92
ethereum,2022-07-14,1191.13
ethereum,2022-07-15,1234.1
ethereum,2022-07-16,1355.05
ethereum,2022-07-17,1344.72
ethereum,2022-07-18,1570.66
ethereum,2022-07-19,1542.63
ethereum,2022-07-20,1527.41
ethereum,2022-07-21,1576.83
ethereum,2022-07-22,1536.12
ethereum,2022-07-23,1552.5
ethereum,2022-07-24,1601.21
ethereum,2022-07-25,1450.48
ethereum,2022-07-26,1438.99
ethereum,2022-07-27,1636.95
ethereum,2022-07-28,1723.55
ethereum,2022-07-29,1739.04
ethereum,2022-07-30,1696.79
ethereum,2022-07-31,1682.01
ethereum,2022-08-01,1636.02
ethereum,2022-08-02,1638.38
ethereum,2022-08-03,1621.34
ethereum,2022-08-04,1612.42
ethereum,2022-08-05,1725.38
ethereum,2022-08-06,1693.3
ethereum,2022-08-07,1699.01
ethereum,2022-08-08,1775.7
ethereum,2022-08-09,1698.97
ethereum,2022-08-10,1852.88
ethereum,2022-08-11,1881.43
ethereum,2022-08-12,1959.33
ethereum,2022-08-13,1982.41
ethereum,2022-08-14,1936.7
ethereum,2022-08-15,1908.28
ethereum,2022-08-16,1880.6
ethereum,2022-08-17,1834.83
ethereum,2022-08-18,1850.11
ethereum,2022-08-19,1618.53
ethereum,2022-08-20,1579.42
ethereum,2022-08-21,1624.15
ethereum,2022-08-22,1622.31
ethereum,2022-08-23,1665.79
ethereum,2022-08-24,1657.79
ethereum,2022-08-25,1697.08
ethereum,2022-08-26,1510.19
ethereum,2022-08-27,1496.06
ethereum,2022-08-28,1438.75
ethereum,2022-08-29,1555.18
ethereum,2022-08-30,1525.4
ethereum,2022-08-31,1552.56
ethereum,2022-09-01,1588.98
ethereum,2022-09-02,1575.18
ethereum,2022-09-03,1555.67
ethereum,2022-09-04,1578.95
ethereum,2022-09-05,1617.94
ethereum,2022-09-06,1564.56
ethereum,2022-09-07,1629.88
ethereum,2022-09-08,1635.93
ethereum,2022-09-09,1717.08
ethereum,2022-09-10,1779.52
ethereum,2022-09-11,1761.32
ethereum,2022-09-12,1710.16
ethereum,2022-09-13,1573.21
ethereum,2022-09-14,1635.37
ethereum,2022-09-15,1472.0
ethereum,2022-09-16,1432.22
ethereum,2022-09-17,1471.2
ethereum,2022-09-18,1335.85
ethereum,2022-09-19,1379.92
ethereum,2022-09-20,1324.19
ethereum,2022-09-21,1252.77
ethereum,2022-09-22,1330.79
ethereum,2022-09-23,1329.56
ethereum,2022-09-24,1318.1
ethereum,2022-09-25,1294.08
ethereum,2022-09-26,1335.12
ethereum,2022-09-27,1331.15
ethereum,2022-09-28,1340.02
ethereum,2022-09-29,1335.74
ethereum,2022-09-30,1329.15
ethereum,2022-10-01,1311.26
ethereum,2022-10-02,1277.9
ethereum,2022-10-03,1323.5
ethereum,2022-10-04,1363.24
ethereum,2022-10-05,1352.59
ethereum,2022-10-06,1351.43
ethereum,2022-10-07,1324.89
ethereum,2022-10-08,1315.86
ethereum,2022-10-09,1322.27
ethereum,2022-10-10,1291.08
ethereum,2022-10-11,1279.88
ethereum,2022-10-12,1294.27
ethereum,2022-10-13,1288.16
ethereum,2022-10-14,1297.63
ethereum,2022-10-15,1275.69
ethereum,2022-10-16,1306.94
ethereum,2022-10-17,1333.44
ethereum,2022-10-18,1311.81
ethereum,2022-10-19,1284.65
ethereum,2022-10-20,1282.04
ethereum,2022-10-21,1299.8
ethereum,2022-10-22,1313.77
ethereum,2022-10-23,1364.49
ethereum,2022-10-24,1343.33
ethereum,2022-10-25,1462.05
ethereum,2022-10-26,1568.75
ethereum,2022-10-27,1514.86
ethereum,2022-10-28,1555.03
ethereum,2022-10-29,1619.43
ethereum,2022-10-30,1591.05
ethereum,2022-10-31,1572.98
ethereum,2022-11-01,1580.38
ethereum,2022-11-02,1520.64
