Moneda,Fecha,total_volumes
binancecoin,2022-05-11,269.01
binancecoin,2022-05-12,269.77
binancecoin,2022-05-13,291.06
binancecoin,2022-05-14,298.36
binancecoin,2022-05-15,311.98
binancecoin,2022-05-16,298.17
binancecoin,2022-05-17,306.54
binancecoin,2022-05-18,288.25
binancecoin,2022-05-19,307.63
binancecoin,2022-05-20,302.91
binancecoin,2022-05-21,312.82
binancecoin,2022-05-22,319.85
binancecoin,2022-05-23,317.75
binancecoin,2022-05-24,328.3
binancecoin,2022-05-25,326.18
binancecoin,2022-05-26,307.82
binancecoin,2022-05-27,301.27
binancecoin,2022-05-28,309.04
binancecoin,2022-05-29,306.15
binancecoin,2022-05-30,322.19
binancecoin,2022-05-31,321.68
binancecoin,2022-06-01,300.88
binancecoin,2022-06-02,308.09
binancecoin,2022-06-03,298.45
binancecoin,2022-06-04,301.84
binancecoin,2022-06-05,298.82
binancecoin,2022-06-06,295.59
binancecoin,2022-06-07,290.93
binancecoin,2022-06-08,288.98
binancecoin,2022-06-09,289.8
binancecoin,2022-06-10,286.08
binancecoin,2022-06-11,269.86
binancecoin,2022-06-12,256.08
binancecoin,2022-06-13,222.64
binancecoin,2022-06-14,223.45
binancecoin,2022-06-15,232.7
binancecoin,2022-06-16,209.83
binancecoin,2022-06-17,216.15
binancecoin,2022-06-18,197.38
binancecoin,2022-06-19,214.77
binancecoin,2022-06-20,217.19
binancecoin,2022-06-21,219.48
binancecoin,2022-06-22,214.57
binancecoin,2022-06-23,229.08
binancecoin,2022-06-24,240.95
binancecoin,2022-06-25,239.92
binancecoin,2022-06-26,234.53
binancecoin,2022-06-27,233.84
binancecoin,2022-06-28,227.02
binancecoin,2022-06-29,219.37
binancecoin,2022-06-30,217.02
binancecoin,2022-07-01,217.73
binancecoin,2022-07-02,218.26
binancecoin,2022-07-03,219.35
binancecoin,2022-07-04,231.65
binancecoin,2022-07-05,230.75
binancecoin,2022-07-06,238.82
binancecoin,2022-07-07,241.78
binancecoin,2022-07-08,242.56
binancecoin,2022-07-09,243.06
binancecoin,2022-07-10,234.78
binancecoin,2022-07-11,225.96
binancecoin,2022-07-12,221.52
binancecoin,2022-07-13,230.44
binancecoin,2022-07-14,238.37
binancecoin,2022-07-15,238.5
binancecoin,2022-07-16,249.4
binancecoin,2022-07-17,248.19
binancecoin,2022-07-18,264.11
binancecoin,2022-07-19,268.39
binancecoin,2022-07-20,258.97
binancecoin,2022-07-21,265.27
binancecoin,2022-07-22,262.64
binancecoin,2022-07-23,259.46
binancecoin,2022-07-24,262.13
binancecoin,2022-07-25,247.1
binancecoin,2022-07-26,248.85
binancecoin,2022-07-27,270.31
binancecoin,2022-07-28,276.47
binancecoin,2022-07-29,294.55
binancecoin,2022-07-30,287.36
binancecoin,2022-07-31,283.92
binancecoin,2022-08-01,284.1
binancecoin,2022-08-02,284.86
binancecoin,2022-08-03,298.49
binancecoin,2022-08-04,310.88
binancecoin,2022-08-05,314.76
binancecoin,2022-08-06,315.51
binancecoin,2022-08-07,323.23
binancecoin,2022-08-08,324.93
binancecoin,2022-08-09,325.52
binancecoin,2022-08-10,327.77
binancecoin,2022-08-11,323.65
binancecoin,2022-08-12,327.34
binancecoin,2022-08-13,323.89
binancecoin,2022-08-14,317.7
binancecoin,2022-08-15,319.97
binancecoin,2022-08-16,316.7
binancecoin,2022-08-17,306.64
binancecoin,2022-08-18,298.6
binancecoin,2022-08-19,279.98
binancecoin,2022-08-20,283.66
binancecoin,2022-08-21,303.02
binancecoin,2022-08-22,301.16
binancecoin,2022-08-23,299.46
binancecoin,2022-08-24,296.42
binancecoin,2022-08-25,301.82
binancecoin,2022-08-26,279.41
binancecoin,2022-08-27,277.85
binancecoin,2022-08-28,277.78
binancecoin,2022-08-29,286.41
binancecoin,2022-08-30,281.29
binancecoin,2022-08-31,278.58
binancecoin,2022-09-01,278.87
binancecoin,2022-09-02,276.78
binancecoin,2022-09-03,277.52
binancecoin,2022-09-04,278.75
binancecoin,2022-09-05,276.55
binancecoin,2022-09-06,264.04
binancecoin,2022-09-07,278.77
binancecoin,2022-09-08,280.56
binancecoin,2022-09-09,293.03
binancecoin,2022-09-10,297.53
binancecoin,2022-09-11,294.76
binancecoin,2022-09-12,293.03
binancecoin,2022-09-13,277.42
binancecoin,2022-09-14,279.72
binancecoin,2022-09-15,270.73
binancecoin,2022-09-16,274.35
binancecoin,2022-09-17,279.34
binancecoin,2022-09-18,266.62
binancecoin,2022-09-19,272.29
binancecoin,2022-09-20,266.31
binancecoin,2022-09-21,264.64
binancecoin,2022-09-22,275.94
binancecoin,2022-09-23,276.54
binancecoin,2022-09-24,275.44
binancecoin,2022-09-25,274.09
binancecoin,2022-09-26,275.65
binancecoin,2022-09-27,272.55
binancecoin,2022-09-28,281.36
binancecoin,2022-09-29,283.75
binancecoin,2022-09-30,284.01
binancecoin,2022-10-01,282.87
binancecoin,2022-10-02,284.94
binancecoin,2022-10-03,287.02
binancecoin,2022-10-04,296.48
binancecoin,2022-10-05,293.99
binancecoin,2022-10-06,284.68
binancecoin,2022-10-07,282.14
binancecoin,2022-10-08,276.2
binancecoin,2022-10-09,278.21
binancecoin,2022-10-10,271.89
binancecoin,2022-10-11,271.37
binancecoin,2022-10-12,270.92
binancecoin,2022-10-13,271.81
binancecoin,2022-10-14,269.2
binancecoin,2022-10-15,268.81
binancecoin,2022-10-16,272.36
binancecoin,2022-10-17,275.82
binancecoin,2022-10-18,273.35
binancecoin,2022-10-19,271.63
binancecoin,2022-10-20,268.97
binancecoin,2022-10-21,269.97
binancecoin,2022-10-22,270.44
binancecoin,2022-10-23,276.02
binancecoin,2022-10-24,273.66
binancecoin,2022-10-25,285.15
binancecoin,2022-10-26,290.22
binancecoin,2022-10-27,287.01
binancecoin,2022-10-28,297.7
binancecoin,2022-10-29,303.66
binancecoin,2022-10-30,313.6
binancecoin,2022-10-31,326.32
binancecoin,2022-11-01,324.69
binancecoin,2022-11-02,320.26
binancecoin,2022-11-03,329.58
binancecoin,2022-11-04,352.95
binancecoin,2022-11-05,348.7
binancecoin,2022-11-06,340.89
binancecoin,2022-11-07,337.0
binancecoin,2022-11-08,330.7
binancecoin,2022-11-09,264.02
binancecoin,2022-11-10,303.55
binancecoin,2022-11-11,291.05
binancecoin,2022-11-12,281.78
binancecoin,2022-11-13,276.63
binancecoin,2022-11-14,278.4
binancecoin,2022-11-15,277.14
binancecoin,2022-11-16,272.25
binancecoin,2022-11-17,268.15
binancecoin,2022-11-18,274.08
binancecoin,2022-11-19,272.36
binancecoin,2022-11-20,264.4
binancecoin,2022-11-21,254.4
binancecoin,2022-11-22,266.36
binancecoin,2022-11-23,297.75
binancecoin,2022-11-24,300.73
binancecoin,2022-11-25,300.81
binancecoin,2022-11-26,311.24
binancecoin,2022-11-27,307.57
binancecoin,2022-11-28,293.65
binancecoin,2022-11-29,296.41
binancecoin,2022-11-30,301.71
binancecoin,2022-12-01,292.09
binancecoin,2022-12-02,292.77
binancecoin,2022-12-03,291.02
binancecoin,2022-12-04,292.55
binancecoin,2022-12-05,288.59
binancecoin,2022-12-06,290.19
binancecoin,2022-12-07,284.46
binancecoin,2022-12-08,290.52
binancecoin,2022-12-09,286.23
binancecoin,2022-12-10,288.02
binancecoin,2022-12-11,284.49
binancecoin,2022-12-12,276.95
binancecoin,2022-12-13,272.09
binancecoin,2022-12-14,268.28
binancecoin,2022-12-15,257.29
binancecoin,2022-12-16,227.86
binancecoin,2022-12-17,242.83
binancecoin,2022-12-18,251.65
binancecoin,2022-12-19,241.19
binancecoin,2022-12-20,251.68
binancecoin,2022-12-21,245.84
binancecoin,2022-12-22,245.95
binancecoin,2022-12-23,246.22
binancecoin,2022-12-24,244.74
binancecoin,2022-12-25,243.34
binancecoin,2022-12-26,243.75
binancecoin,2022-12-27,246.44
binancecoin,2022-12-28,244.03
binancecoin,2022-12-29,246.45
binancecoin,2022-12-30,245.84
binancecoin,2022-12-31,246.66
binancecoin,2023-01-01,244.06
binancecoin,2023-01-02,245.43
binancecoin,2023-01-03,246.21
binancecoin,2023-01-04,259.13
binancecoin,2023-01-05,256.47
binancecoin,2023-01-06,259.8
binancecoin,2023-01-07,261.32
binancecoin,2023-01-08,273.54
binancecoin,2023-01-09,272.73
binancecoin,2023-01-10,277.1
binancecoin,2023-01-11,285.47
binancecoin,2023-01-12,287.39
binancecoin,2023-01-13,294.14
binancecoin,2023-01-14,305.81
binancecoin,2023-01-15,301.71
binancecoin,2023-01-16,298.9
binancecoin,2023-01-17,300.19
binancecoin,2023-01-18,287.71
binancecoin,2023-01-19,294.75
binancecoin,2023-01-20,304.95
binancecoin,2023-01-21,298.96
binancecoin,2023-01-22,303.17
binancecoin,2023-01-23,306.09
binancecoin,2023-01-24,300.56
binancecoin,2023-01-25,307.09
binancecoin,2023-01-26,304.89
binancecoin,2023-01-27,308.46
binancecoin,2023-01-28,305.95
binancecoin,2023-01-29,317.31
binancecoin,2023-01-30,307.06
binancecoin,2023-01-31,312.51
binancecoin,2023-02-01,317.65
binancecoin,2023-02-02,325.44
binancecoin,2023-02-03,332.28
binancecoin,2023-02-04,330.85
binancecoin,2023-02-05,327.66
binancecoin,2023-02-06,324.97
binancecoin,2023-02-07,333.39
binancecoin,2023-02-08,328.37
binancecoin,2023-02-09,305.75
binancecoin,2023-02-10,305.92
binancecoin,2023-02-11,310.99
binancecoin,2023-02-12,313.55
binancecoin,2023-02-13,293.32
binancecoin,2023-02-14,296.2
binancecoin,2023-02-15,317.25
binancecoin,2023-02-16,306.76
binancecoin,2023-02-17,313.67
binancecoin,2023-02-18,316.21
binancecoin,2023-02-19,311.35
binancecoin,2023-02-20,314.94
binancecoin,2023-02-21,311.08
binancecoin,2023-02-22,312.46
binancecoin,2023-02-23,308.51
binancecoin,2023-02-24,301.83
binancecoin,2023-02-25,302.14
binancecoin,2023-02-26,308.57
binancecoin,2023-02-27,304.56
binancecoin,2023-02-28,301.3
binancecoin,2023-03-01,303.18
binancecoin,2023-03-02,299.82
binancecoin,2023-03-03,290.22
binancecoin,2023-03-04,289.17
binancecoin,2023-03-05,288.62
binancecoin,2023-03-06,288.02
binancecoin,2023-03-07,289.25
binancecoin,2023-03-08,286.69
binancecoin,2023-03-09,277.49
binancecoin,2023-03-10,277.03
binancecoin,2023-03-11,275.74
binancecoin,2023-03-12,289.79
binancecoin,2023-03-13,308.72
binancecoin,2023-03-14,309.58
binancecoin,2023-03-15,307.72
binancecoin,2023-03-16,331.53
binancecoin,2023-03-17,339.76
binancecoin,2023-03-18,333.03
binancecoin,2023-03-19,337.45
binancecoin,2023-03-20,335.6
binancecoin,2023-03-21,336.89
binancecoin,2023-03-22,323.6
binancecoin,2023-03-23,331.25
binancecoin,2023-03-24,324.08
binancecoin,2023-03-25,324.55
binancecoin,2023-03-26,329.15
binancecoin,2023-03-27,311.51
binancecoin,2023-03-28,313.58
binancecoin,2023-03-29,314.15
binancecoin,2023-03-30,317.12
binancecoin,2023-03-31,317.26
binancecoin,2023-04-01,315.08
binancecoin,2023-04-02,314.11
binancecoin,2023-04-03,308.85
binancecoin,2023-04-04,310.99
binancecoin,2023-04-05,314.28
binancecoin,2023-04-06,312.37
binancecoin,2023-04-07,310.83
binancecoin,2023-04-08,310.66
binancecoin,2023-04-09,313.01
binancecoin,2023-04-10,318.23
binancecoin,2023-04-11,322.73
binancecoin,2023-04-12,320.29
binancecoin,2023-04-13,325.03
binancecoin,2023-04-14,328.98
binancecoin,2023-04-15,333.27
binancecoin,2023-04-16,347.87
binancecoin,2023-04-17,340.03
binancecoin,2023-04-18,343.01
binancecoin,2023-04-19,322.35
binancecoin,2023-04-20,317.78
binancecoin,2023-04-21,321.6
binancecoin,2023-04-22,332.41
binancecoin,2023-04-23,330.68
binancecoin,2023-04-24,331.15
binancecoin,2023-04-25,339.1
binancecoin,2023-04-26,330.44
binancecoin,2023-04-27,331.51
binancecoin,2023-04-28,324.48
binancecoin,2023-04-29,321.77
binancecoin,2023-04-30,337.62
binancecoin,2023-05-01,328.97
binancecoin,2023-05-02,322.21
binancecoin,2023-05-03,326.01
binancecoin,2023-05-04,323.82
binancecoin,2023-05-05,326.82
binancecoin,2023-05-06,322.7
binancecoin,2023-05-07,322.31
binancecoin,2023-05-08,313.94
binancecoin,2023-05-09,312.13
binancecoin,2023-05-10,314.58
binancecoin,2023-05-11,307.79
binancecoin,2023-05-12,308.6
binancecoin,2023-05-13,311.04
binancecoin,2023-05-14,311.9
binancecoin,2023-05-15,313.94
binancecoin,2023-05-16,311.46
binancecoin,2023-05-17,313.95
binancecoin,2023-05-18,309.5
binancecoin,2023-05-19,308.98
binancecoin,2023-05-20,310.47
binancecoin,2023-05-21,306.56
binancecoin,2023-05-22,309.26
binancecoin,2023-05-23,313.46
binancecoin,2023-05-24,305.96
binancecoin,2023-05-25,304.69
binancecoin,2023-05-26,307.15
binancecoin,2023-05-27,307.45
binancecoin,2023-05-28,314.34
binancecoin,2023-05-29,311.57
binancecoin,2023-05-30,311.6
binancecoin,2023-05-31,307.01
binancecoin,2023-06-01,304.98
binancecoin,2023-06-02,307.3
binancecoin,2023-06-03,306.66
binancecoin,2023-06-04,305.57
binancecoin,2023-06-05,276.94
binancecoin,2023-06-06,281.47
binancecoin,2023-06-07,259.23
binancecoin,2023-06-08,262.17
binancecoin,2023-06-09,260.41
binancecoin,2023-06-10,239.27
binancecoin,2023-06-11,235.2
binancecoin,2023-06-12,231.07
binancecoin,2023-06-13,243.25
binancecoin,2023-06-14,237.51
binancecoin,2023-06-15,236.1
binancecoin,2023-06-16,239.04
binancecoin,2023-06-17,244.43
binancecoin,2023-06-18,244.0
binancecoin,2023-06-19,242.74
binancecoin,2023-06-20,247.32
binancecoin,2023-06-21,249.36
binancecoin,2023-06-22,240.92
binancecoin,2023-06-23,244.3
binancecoin,2023-06-24,236.51
binancecoin,2023-06-25,238.74
binancecoin,2023-06-26,236.17
binancecoin,2023-06-27,237.5
binancecoin,2023-06-28,230.5
binancecoin,2023-06-29,233.41
binancecoin,2023-06-30,240.52
binancecoin,2023-07-01,247.35
binancecoin,2023-07-02,245.63
binancecoin,2023-07-03,246.03
binancecoin,2023-07-04,242.48
binancecoin,2023-07-05,238.86
binancecoin,2023-07-06,232.5
binancecoin,2023-07-07,235.34
binancecoin,2023-07-08,236.16
binancecoin,2023-07-09,234.14
binancecoin,2023-07-10,245.44
binancecoin,2023-07-11,248.4
binancecoin,2023-07-12,244.27
binancecoin,2023-07-13,255.79
binancecoin,2023-07-14,247.7
binancecoin,2023-07-15,251.09
binancecoin,2023-07-16,242.75
binancecoin,2023-07-17,244.2
binancecoin,2023-07-18,240.27
binancecoin,2023-07-19,241.33
binancecoin,2023-07-20,242.62
binancecoin,2023-07-21,243.77
binancecoin,2023-07-22,240.54
binancecoin,2023-07-23,242.38
binancecoin,2023-07-24,238.97
binancecoin,2023-07-25,237.73
binancecoin,2023-07-26,239.02
binancecoin,2023-07-27,240.42
binancecoin,2023-07-28,241.86
binancecoin,2023-07-29,242.56
binancecoin,2023-07-30,242.54
binancecoin,2023-07-31,241.19
binancecoin,2023-08-01,247.43
binancecoin,2023-08-02,240.38
binancecoin,2023-08-03,241.14
binancecoin,2023-08-04,241.49
binancecoin,2023-08-05,242.88
binancecoin,2023-08-06,242.57
binancecoin,2023-08-07,241.74
binancecoin,2023-08-08,245.18
binancecoin,2023-08-09,244.01
binancecoin,2023-08-10,241.23
binancecoin,2023-08-11,239.6
binancecoin,2023-08-12,240.09
binancecoin,2023-08-13,240.03
binancecoin,2023-08-14,240.36
binancecoin,2023-08-15,236.61
binancecoin,2023-08-16,232.1
binancecoin,2023-08-17,217.8
binancecoin,2023-08-18,215.97
binancecoin,2023-08-19,217.08
binancecoin,2023-08-20,216.24
binancecoin,2023-08-21,210.31
ripple,2018-08-22,0.32
ripple,2018-08-23,0.33
ripple,2018-08-24,0.33
ripple,2018-08-25,0.33
ripple,2018-08-26,0.32
ripple,2018-08-27,0.34
ripple,2018-08-28,0.35
ripple,2018-08-29,0.34
ripple,2018-08-30,0.34
ripple,2018-08-31,0.34
ripple,2018-09-01,0.35
ripple,2018-09-02,0.34
ripple,2018-09-03,0.34
ripple,2018-09-04,0.33
ripple,2018-09-05,0.28
ripple,2018-09-06,0.3
ripple,2018-09-07,0.29
ripple,2018-09-08,0.27
ripple,2018-09-09,0.28
ripple,2018-09-10,0.27
ripple,2018-09-11,0.26
ripple,2018-09-12,0.27
ripple,2018-09-13,0.28
ripple,2018-09-14,0.28
ripple,2018-09-15,0.28
ripple,2018-09-16,0.28
ripple,2018-09-17,0.27
ripple,2018-09-18,0.32
ripple,2018-09-19,0.33
ripple,2018-09-20,0.45
ripple,2018-09-21,0.57
ripple,2018-09-22,0.57
ripple,2018-09-23,0.57
ripple,2018-09-24,0.49
ripple,2018-09-25,0.53
ripple,2018-09-26,0.51
ripple,2018-09-27,0.54
ripple,2018-09-28,0.54
ripple,2018-09-29,0.57
ripple,2018-09-30,0.58
ripple,2018-10-01,0.58
ripple,2018-10-02,0.52
ripple,2018-10-03,0.53
ripple,2018-10-04,0.53
ripple,2018-10-05,0.52
ripple,2018-10-06,0.49
ripple,2018-10-07,0.48
ripple,2018-10-08,0.49
ripple,2018-10-09,0.48
ripple,2018-10-10,0.46
ripple,2018-10-11,0.38
ripple,2018-10-12,0.42
ripple,2018-10-13,0.42
ripple,2018-10-14,0.41
ripple,2018-10-15,0.45
ripple,2018-10-16,0.48
ripple,2018-10-17,0.48
ripple,2018-10-18,0.46
ripple,2018-10-19,0.46
ripple,2018-10-20,0.46
ripple,2018-10-21,0.46
ripple,2018-10-22,0.46
ripple,2018-10-23,0.46
ripple,2018-10-24,0.46
ripple,2018-10-25,0.46
ripple,2018-10-26,0.46
ripple,2018-10-27,0.46
ripple,2018-10-28,0.46
ripple,2018-10-29,0.44
ripple,2018-10-30,0.45
ripple,2018-10-31,0.45
ripple,2018-11-01,0.46
ripple,2018-11-02,0.46
ripple,2018-11-03,0.46
ripple,2018-11-04,0.46
ripple,2018-11-05,0.5
ripple,2018-11-06,0.55
ripple,2018-11-07,0.54
ripple,2018-11-08,0.5
ripple,2018-11-09,0.5
ripple,2018-11-10,0.51
ripple,2018-11-11,0.51
ripple,2018-11-12,0.52
ripple,2018-11-13,0.51
ripple,2018-11-14,0.48
ripple,2018-11-15,0.49
ripple,2018-11-16,0.47
ripple,2018-11-17,0.5
ripple,2018-11-18,0.51
ripple,2018-11-19,0.48
ripple,2018-11-20,0.44
ripple,2018-11-21,0.45
ripple,2018-11-22,0.43
ripple,2018-11-23,0.41
ripple,2018-11-24,0.38
ripple,2018-11-25,0.38
ripple,2018-11-26,0.36
ripple,2018-11-27,0.36
ripple,2018-11-28,0.39
ripple,2018-11-29,0.38
ripple,2018-11-30,0.36
ripple,2018-12-01,0.37
ripple,2018-12-02,0.37
ripple,2018-12-03,0.35
ripple,2018-12-04,0.35
ripple,2018-12-05,0.34
ripple,2018-12-06,0.31
ripple,2018-12-07,0.3
ripple,2018-12-08,0.3
ripple,2018-12-09,0.31
ripple,2018-12-10,0.3
ripple,2018-12-11,0.3
ripple,2018-12-12,0.3
ripple,2018-12-13,0.3
ripple,2018-12-14,0.29
ripple,2018-12-15,0.28
ripple,2018-12-16,0.29
ripple,2018-12-17,0.33
ripple,2018-12-18,0.35
ripple,2018-12-19,0.35
ripple,2018-12-20,0.37
ripple,2018-12-21,0.36
ripple,2018-12-22,0.36
ripple,2018-12-23,0.37
ripple,2018-12-24,0.41
ripple,2018-12-25,0.38
ripple,2018-12-26,0.37
ripple,2018-12-27,0.33
ripple,2018-12-28,0.37
ripple,2018-12-29,0.36
ripple,2018-12-30,0.36
ripple,2018-12-31,0.35
ripple,2019-01-01,0.36
ripple,2019-01-02,0.37
ripple,2019-01-03,0.35
ripple,2019-01-04,0.36
ripple,2019-01-05,0.35
ripple,2019-01-06,0.36
ripple,2019-01-07,0.36
ripple,2019-01-08,0.36
ripple,2019-01-09,0.37
ripple,2019-01-10,0.33
ripple,2019-01-11,0.33
ripple,2019-01-12,0.33
ripple,2019-01-13,0.31
ripple,2019-01-14,0.33
ripple,2019-01-15,0.32
ripple,2019-01-16,0.33
ripple,2019-01-17,0.33
ripple,2019-01-18,0.32
ripple,2019-01-19,0.33
ripple,2019-01-20,0.32
ripple,2019-01-21,0.32
ripple,2019-01-22,0.32
ripple,2019-01-23,0.31
ripple,2019-01-24,0.32
ripple,2019-01-25,0.31
ripple,2019-01-26,0.31
ripple,2019-01-27,0.31
ripple,2019-01-28,0.29
ripple,2019-01-29,0.29
ripple,2019-01-30,0.32
ripple,2019-01-31,0.31
ripple,2019-02-01,0.31
ripple,2019-02-02,0.31
ripple,2019-02-03,0.3
ripple,2019-02-04,0.3
ripple,2019-02-05,0.3
ripple,2019-02-06,0.29
ripple,2019-02-07,0.29
ripple,2019-02-08,0.31
ripple,2019-02-09,0.31
ripple,2019-02-10,0.31
ripple,2019-02-11,0.3
ripple,2019-02-12,0.3
ripple,2019-02-13,0.3
ripple,2019-02-14,0.3
ripple,2019-02-15,0.3
ripple,2019-02-16,0.3
ripple,2019-02-17,0.3
ripple,2019-02-18,0.32
ripple,2019-02-19,0.32
ripple,2019-02-20,0.33
ripple,2019-02-21,0.32
ripple,2019-02-22,0.32
ripple,2019-02-23,0.33
ripple,2019-02-24,0.3
ripple,2019-02-25,0.33
ripple,2019-02-26,0.32
ripple,2019-02-27,0.31
ripple,2019-02-28,0.31
ripple,2019-03-01,0.32
ripple,2019-03-02,0.31
ripple,2019-03-03,0.31
ripple,2019-03-04,0.3
ripple,2019-03-05,0.31
ripple,2019-03-06,0.31
ripple,2019-03-07,0.31
ripple,2019-03-08,0.31
ripple,2019-03-09,0.31
ripple,2019-03-10,0.31
ripple,2019-03-11,0.31
ripple,2019-03-12,0.31
ripple,2019-03-13,0.31
ripple,2019-03-14,0.31
ripple,2019-03-15,0.31
ripple,2019-03-16,0.32
ripple,2019-03-17,0.32
ripple,2019-03-18,0.31
ripple,2019-03-19,0.32
ripple,2019-03-20,0.32
ripple,2019-03-21,0.31
ripple,2019-03-22,0.31
ripple,2019-03-23,0.31
ripple,2019-03-24,0.31
ripple,2019-03-25,0.3
ripple,2019-03-26,0.3
ripple,2019-03-27,0.31
ripple,2019-03-28,0.31
ripple,2019-03-29,0.31
ripple,2019-03-30,0.31
ripple,2019-03-31,0.31
ripple,2019-04-01,0.31
ripple,2019-04-02,0.35
ripple,2019-04-03,0.34
ripple,2019-04-04,0.33
ripple,2019-04-05,0.36
ripple,2019-04-06,0.35
ripple,2019-04-07,0.36
ripple,2019-04-08,0.36
ripple,2019-04-09,0.35
ripple,2019-04-10,0.35
ripple,2019-04-11,0.33
ripple,2019-04-12,0.33
ripple,2019-04-13,0.33
ripple,2019-04-14,0.33
ripple,2019-04-15,0.32
ripple,2019-04-16,0.33
ripple,2019-04-17,0.33
ripple,2019-04-18,0.34
ripple,2019-04-19,0.33
ripple,2019-04-20,0.33
ripple,2019-04-21,0.32
ripple,2019-04-22,0.32
ripple,2019-04-23,0.32
ripple,2019-04-24,0.3
ripple,2019-04-25,0.29
ripple,2019-04-26,0.3
ripple,2019-04-27,0.3
ripple,2019-04-28,0.3
ripple,2019-04-29,0.29
ripple,2019-04-30,0.31
ripple,2019-05-01,0.3
ripple,2019-05-02,0.3
ripple,2019-05-03,0.31
ripple,2019-05-04,0.3
ripple,2019-05-05,0.3
ripple,2019-05-06,0.3
ripple,2019-05-07,0.3
ripple,2019-05-08,0.3
ripple,2019-05-09,0.3
ripple,2019-05-10,0.3
ripple,2019-05-11,0.33
ripple,2019-05-12,0.31
ripple,2019-05-13,0.32
ripple,2019-05-14,0.41
ripple,2019-05-15,0.46
ripple,2019-05-16,0.42
ripple,2019-05-17,0.39
ripple,2019-05-18,0.37
ripple,2019-05-19,0.42
ripple,2019-05-20,0.4
ripple,2019-05-21,0.4
ripple,2019-05-22,0.38
ripple,2019-05-23,0.38
ripple,2019-05-24,0.38
ripple,2019-05-25,0.39
ripple,2019-05-26,0.41
ripple,2019-05-27,0.44
ripple,2019-05-28,0.45
ripple,2019-05-29,0.44
ripple,2019-05-30,0.42
ripple,2019-05-31,0.44
ripple,2019-06-01,0.43
ripple,2019-06-02,0.45
ripple,2019-06-03,0.43
ripple,2019-06-04,0.4
ripple,2019-06-05,0.4
ripple,2019-06-06,0.42
ripple,2019-06-07,0.42
ripple,2019-06-08,0.41
ripple,2019-06-09,0.39
ripple,2019-06-10,0.4
ripple,2019-06-11,0.39
ripple,2019-06-12,0.4
ripple,2019-06-13,0.4
ripple,2019-06-14,0.4
ripple,2019-06-15,0.41
ripple,2019-06-16,0.43
ripple,2019-06-17,0.45
ripple,2019-06-18,0.43
ripple,2019-06-19,0.44
ripple,2019-06-20,0.43
ripple,2019-06-21,0.44
ripple,2019-06-22,0.48
ripple,2019-06-23,0.47
ripple,2019-06-24,0.47
ripple,2019-06-25,0.47
ripple,2019-06-26,0.47
ripple,2019-06-27,0.41
ripple,2019-06-28,0.42
ripple,2019-06-29,0.43
ripple,2019-06-30,0.4
ripple,2019-07-01,0.41
ripple,2019-07-02,0.4
ripple,2019-07-03,0.41
ripple,2019-07-04,0.39
ripple,2019-07-05,0.38
ripple,2019-07-06,0.39
ripple,2019-07-07,0.4
ripple,2019-07-08,0.4
ripple,2019-07-09,0.39
ripple,2019-07-10,0.36
ripple,2019-07-11,0.33
ripple,2019-07-12,0.34
ripple,2019-07-13,0.33
ripple,2019-07-14,0.31
ripple,2019-07-15,0.31
ripple,2019-07-16,0.3
ripple,2019-07-17,0.31
ripple,2019-07-18,0.32
ripple,2019-07-19,0.32
ripple,2019-07-20,0.33
ripple,2019-07-21,0.33
ripple,2019-07-22,0.32
ripple,2019-07-23,0.31
ripple,2019-07-24,0.31
ripple,2019-07-25,0.31
ripple,2019-07-26,0.32
ripple,2019-07-27,0.31
ripple,2019-07-28,0.31
ripple,2019-07-29,0.31
ripple,2019-07-30,0.32
ripple,2019-07-31,0.32
ripple,2019-08-01,0.32
ripple,2019-08-02,0.31
ripple,2019-08-03,0.32
ripple,2019-08-04,0.32
ripple,2019-08-05,0.32
ripple,2019-08-06,0.31
ripple,2019-08-07,0.31
ripple,2019-08-08,0.31
ripple,2019-08-09,0.3
ripple,2019-08-10,0.3
ripple,2019-08-11,0.3
ripple,2019-08-12,0.3
ripple,2019-08-13,0.3
ripple,2019-08-14,0.26
ripple,2019-08-15,0.26
ripple,2019-08-16,0.26
ripple,2019-08-17,0.27
ripple,2019-08-18,0.28
ripple,2019-08-19,0.28
ripple,2019-08-20,0.27
ripple,2019-08-21,0.27
ripple,2019-08-22,0.27
ripple,2019-08-23,0.28
ripple,2019-08-24,0.27
ripple,2019-08-25,0.27
ripple,2019-08-26,0.27
ripple,2019-08-27,0.27
ripple,2019-08-28,0.26
ripple,2019-08-29,0.26
ripple,2019-08-30,0.26
ripple,2019-08-31,0.26
ripple,2019-09-01,0.26
ripple,2019-09-02,0.26
ripple,2019-09-03,0.26
ripple,2019-09-04,0.26
ripple,2019-09-05,0.26
ripple,2019-09-06,0.25
ripple,2019-09-07,0.26
ripple,2019-09-08,0.26
ripple,2019-09-09,0.26
ripple,2019-09-10,0.26
ripple,2019-09-11,0.26
ripple,2019-09-12,0.25
ripple,2019-09-13,0.26
ripple,2019-09-14,0.26
ripple,2019-09-15,0.26
ripple,2019-09-16,0.26
ripple,2019-09-17,0.28
ripple,2019-09-18,0.31
ripple,2019-09-19,0.3
ripple,2019-09-20,0.29
ripple,2019-09-21,0.29
ripple,2019-09-22,0.28
ripple,2019-09-23,0.27
ripple,2019-09-24,0.24
ripple,2019-09-25,0.25
ripple,2019-09-26,0.24
